compound_id,mp_id,formula,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom_eV,delta_energy_per_atom_eV,delta_icohp_per_atom_eV,bonding_label,viability_label,warnings
theo_metastable_Mg15B_mp-1023515,mp-1023515,Mg15B,True,0.19432971906249996,0.17783865718749947,-0.17783865718749947,-0.7179247916666665,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_MgF2_mp-560236,mp-560236,MgF2,True,0.10763880333333375,-3.709645951666666,3.709645951666666,-0.39061666666666667,exobondic,stable_on_hull,
theo_metastable_MgSn_mp-1094669,mp-1094669,MgSn,True,0.0559883787500004,-0.06933570499999853,0.06933570499999853,-1.385364999999998,exobondic,stable_on_hull,
theo_metastable_MgSn_mp-1094801,mp-1094801,MgSn,True,0.021182148749999463,-0.10414193499999946,0.10414193499999946,-0.8961399999999982,exobondic,stable_on_hull,
theo_metastable_MnN_mp-1009130,mp-1009130,MnN,True,0.01508596781249949,-0.3115266166163799,0.3115266166163799,2.1223293965517147,endobondic,stable_on_hull,
theo_metastable_Na2Cl_mp-990084,mp-990084,Na2Cl,True,0.1105395928735633,-1.2894729642528737,1.2894729642528737,-0.24723500000000076,exobondic,stable_on_hull,
theo_metastable_Na3Cl_mp-1064484,mp-1064484,Na3Cl,True,0.145649899310345,-0.904359518534483,0.904359518534483,-0.13824875000000048,exobondic,stable_on_hull,
theo_metastable_NbRh2_mp-1220414,mp-1220414,NbRh2,True,0.10426935750000332,-0.36841257833333313,0.36841257833333313,-5.27339833333333,exobondic,stable_on_hull,
theo_metastable_NbS2_mp-774873,mp-774873,NbS2,True,0.05761998666666823,-1.2909205533333303,1.2909205533333303,-1.99676208333333,exobondic,stable_on_hull,
theo_metastable_PtCl2_mp-1219748,mp-1219748,PtCl2,True,0.04902293166666505,-0.7323549772222252,0.7323549772222252,-1.841121666666666,exobondic,stable_on_hull,
theo_metastable_Sc2O3_mp-755313,mp-755313,Sc2O3,True,0.03639289474999963,-3.9323397459999994,3.9323397459999994,0.08295675000001665,endobondic,stable_on_hull,
theo_metastable_ScTc3_mp-867262,mp-867262,ScTc3,True,0.11536893812500004,-0.11340673750000008,0.11340673750000008,-2.444692499999997,exobondic,stable_on_hull,
theo_metastable_SiAu3_mp-1186998,mp-1186998,SiAu3,True,0.16429186749999758,0.16429186749999758,-0.16429186749999758,-10.873426250000007,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_Sn7Pd5_mp-1219006,mp-1219006,Sn7Pd5,True,0.04139117625000566,-0.37680645499999815,0.37680645499999815,-2.7505366666666595,exobondic,stable_on_hull,
theo_metastable_SnBr2_mp-978985,mp-978985,SnBr2,True,0.040465399999999985,-1.1328811783333315,1.1328811783333315,-1.528763333333328,exobondic,stable_on_hull,
theo_metastable_Sr3As4_mp-678007,mp-678007,Sr3As4,True,0.006247547857142877,-1.126214365714286,1.126214365714286,-0.7459835714285761,exobondic,stable_on_hull,
theo_metastable_Sr3Sn_mp-1187136,mp-1187136,Sr3Sn,True,0.11112304583333454,-0.4344768354166675,0.4344768354166675,-1.6013937499999988,exobondic,stable_on_hull,
theo_metastable_SrTl3_mp-1206636,mp-1206636,SrTl3,True,0.029404816250000465,-0.2944864125000066,0.2944864125000066,-2.20567125,exobondic,stable_on_hull,
theo_metastable_Ta4C3_mp-1218000,mp-1218000,Ta4C3,True,0.03350051428571277,-0.6343579470476186,0.6343579470476186,-5.556173571428575,exobondic,stable_on_hull,
theo_metastable_TaP_mp-1187244,mp-1187244,TaP,True,0.0032522499999991794,-0.9923128176547635,0.9923128176547635,-1.2039838690476152,exobondic,stable_on_hull,
theo_metastable_TaRe_mp-1217894,mp-1217894,TaRe,True,0.11133223291667349,-0.2499425399166597,0.2499425399166597,-2.6081325000000035,exobondic,stable_on_hull,
theo_metastable_TcW_mp-1217337,mp-1217337,TcW,True,0.10564943749999856,0.10564943749999856,-0.10564943749999856,-3.711692499999991,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_TiMo2_mp-1216675,mp-1216675,TiMo2,True,0.061337100370366215,-0.058206392222227045,0.058206392222227045,-3.375598333333336,exobondic,stable_on_hull,
theo_metastable_TiNi_mp-1067248,mp-1067248,TiNi,True,0.0020067824999996375,-0.39384824416666664,0.39384824416666664,-1.6587150000000044,exobondic,stable_on_hull,
theo_metastable_TiSi2_mp-570991,mp-570991,TiSi2,True,0.17960538666666537,-0.3584303788888903,0.3584303788888903,1.3340016666666645,endobondic,stable_on_hull,
theo_metastable_TiW_mp-1216621,mp-1216621,TiW,True,0.022547341666665943,0.022547341666665943,-0.022547341666665943,-3.4600974999999927,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_Tl3Ga_mp-1187539,mp-1187539,Tl3Ga,True,0.09724636562500422,0.09724636562500422,-0.09724636562500422,-3.376731874999998,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_Tl4Sn_mp-1216560,mp-1216560,Tl4Sn,True,0.045918155999999044,0.045918155999999044,-0.045918155999999044,1.8362980000000007,endobondic,metastable_viable,
theo_metastable_VCo3_mp-1095057,mp-1095057,VCo3,True,0.09418410500000007,0.019661535000000896,-0.019661535000000896,-8.837857499999988,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_VN_mp-1017532,mp-1017532,VN,True,0.10796184249999996,-1.2445660768749995,1.2445660768749995,-1.6291025000000108,exobondic,stable_on_hull,
theo_metastable_Y3Co_mp-1189329,mp-1189329,Y3Co,True,0.0015564962500009827,-0.10440807624999948,0.10440807624999948,-2.883478750000002,exobondic,stable_on_hull,
theo_metastable_YAg3_mp-1187811,mp-1187811,YAg3,True,0.059440931413043074,-0.20675142624999765,0.20675142624999765,-5.207958749999992,exobondic,stable_on_hull,
theo_metastable_ZnPb3_mp-1187949,mp-1187949,ZnPb3,True,0.11069147749999786,0.11069147749999786,-0.11069147749999786,-5.826411249999999,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_Zr3Be_mp-1188016,mp-1188016,Zr3Be,True,0.14302901249999955,0.07070107874999909,-0.07070107874999909,-1.879543125000012,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
theo_metastable_Zr3Ge_mp-1188039,mp-1188039,Zr3Ge,True,0.18508675843749955,-0.420470967187498,0.420470967187498,-1.6673762499999984,exobondic,stable_on_hull,
theo_metastable_ZrO2_mp-775909,mp-775909,ZrO2,True,0.06265508166666578,-3.750962673333332,3.750962673333332,-0.5516691666666631,exobondic,stable_on_hull,
theo_metastable_ZrTi_mp-1215236,mp-1215236,ZrTi,True,0.0883353483333309,0.0883353483333309,-0.0883353483333309,-0.2532800000000055,exobondic,unstable_nonexistent,"exobondic sign means no bonding-derived kinetic barrier was found, but per Reitz & Dronskowski (ic-2026-04181q) this never proves the compound cannot exist -- slow, non-bond-breaking decomposition pathways (e.g. Mn2O7's gradual O2 loss) are not captured by this static sign criterion; check the literature before concluding UNSTABLE_NONEXISTENT."
