compound_id,mp_id,formula,bond_type,family,theoretical,energy_above_hull_eV_at,spacegroup_symbol,is_metal,formation_energy_per_atom,icobi_primary_mean,icobi_primary_pair,icohp_primary_mean,icohp_primary_pair,is_mixed_zintl,icobi_mean,icohp_mean,antibond_w_normalized,icobi_label
extension_Cu3Te2_mp-1225676,mp-1225676,Cu3Te2,,extension,True,0.02125787800000012,P4mm,True,-0.04610582399999998,0.1479621428571429,Cu-Te,-0.8199328571428571,Cu-Te,False,0.1479621428571429,-0.8199328571428571,,metallic
extension_Cu7Te4_mp-624307,mp-624307,Cu7Te4,,extension,False,0.1459016827272741,P3m1,True,0.08466195363636136,0.13231378787878786,Cu-Te,-0.6945166666666668,Cu-Te,False,0.13231378787878786,-0.6945166666666668,,metallic
extension_CuH_mp-1225705,mp-1225705,CuH,,extension,True,0.09820546499999949,P-3m1,True,0.09820546499999949,0.044559999999999995,Cu-Cu,-0.16218444444444438,Cu-Cu,False,0.044559999999999995,-0.16218444444444438,,metallic
extension_CuNi_mp-1184069,mp-1184069,CuNi,metallic,extension,True,0.05968355999999986,P-6m2,True,0.05968355999999986,0.11978333333333334,Ni-Ni,-0.42978,Ni-Ni,False,0.11978333333333334,-0.42978,,metallic
extension_Cu_mp-30,mp-30,Cu,,extension,False,0.0,Fm-3m,True,,0.04558333333333334,Cu-Cu,-0.24881833333333334,Cu-Cu,False,0.04558333333333334,-0.24881833333333334,0.1640749603980503,metallic
extension_F_mp-561203,mp-561203,F2,,extension,False,0.0030982875000000742,C2/c,False,,0.97312,F-F,-6.95357,F-F,False,0.97312,-6.95357,0.4568901280195926,covalent
extension_Fe_mp-13,mp-13,Fe,,extension,False,0.0,Im-3m,True,,0.14171299999999998,Fe-Fe,-0.5370085,Fe-Fe,False,0.14171299999999998,-0.5370085,0.0921608810487008,metallic
extension_Ga2Au7_mp-571598,mp-571598,Ga2Au7,metallic,extension,False,0.017660370925923985,P-62m,True,-0.0849347496296273,0.2591704999999999,Au-Ga,-1.8968416666666668,Au-Ga,False,0.2591704999999999,-1.8968416666666668,,metallic
extension_Ga3Hg_mp-1184289,mp-1184289,Ga3Hg,metallic,extension,True,0.08707534437500186,P6_3/mmc,True,0.08707534437500186,0.22163541666666672,Ga-Hg,-1.4162408333333338,Ga-Hg,False,0.22163541666666672,-1.4162408333333338,,metallic
extension_Ga3Pb_mp-1184425,mp-1184425,Ga3Pb,metallic,extension,True,0.09109193937500137,I4/mmm,True,0.09109193937500137,0.19285142857142853,Ga-Pb,-1.06455,Ga-Pb,False,0.19285142857142853,-1.06455,,metallic
extension_Ga3Re_mp-1188393,mp-1188393,Ga3Re,metallic,extension,False,0.03857295171874853,P4_2/mnm,True,-0.11071175874999994,0.485745,Re-Re,-2.3451384375000006,Ga-Re,False,0.485745,-2.3451384375000006,,metallic
extension_GaSb_mp-1224785,mp-1224785,GaSb,metallic,extension,True,0.1847465150000005,I-4m2,True,-0.04452540500000168,0.28470750000000006,Ga-Sb,-1.4794524999999998,Ga-Sb,False,0.28470750000000006,-1.4794524999999998,,metallic
extension_Ga_mp-142,mp-142,Ga,,extension,False,0.0,Cmce,True,,0.43076571428571425,Ga-Ga,-2.6378435714285717,Ga-Ga,False,0.43076571428571425,-2.6378435714285717,0.0,metallic
extension_Ge3Mo5_mp-17094,mp-17094,Ge3Mo5,metallic,extension,False,0.04250976249999994,I4/mcm,True,-0.11120784687499707,0.422925,Ge-Ge,-3.36742,Ge-Ge,False,0.422925,-3.36742,,metallic
extension_Ge3O_mp-1184665,mp-1184665,Ge3O,,extension,True,0.89046678375,I4/mmm,True,0.08172090999999959,0.14527583333333338,Ge-Ge,-0.8721700000000001,Ge-Ge,False,0.14527583333333338,-0.8721700000000001,,metallic
extension_GeAs_mp-7591,mp-7591,GeAs,,extension,False,0.10544380666666875,I4mm,True,0.04514922208333516,0.463365,As-Ge,-2.4402333333333335,As-Ge,False,0.463365,-2.4402333333333335,,metallic
extension_GeSb_mp-9935,mp-9935,GeSb,metallic,extension,True,0.04942549249999928,Fm-3m,True,0.04942549249999928,0.43731500000000006,Ge-Sb,-2.151315,Ge-Sb,False,0.43731500000000006,-2.151315,,metallic
extension_GeTe_mp-938,mp-938,GeTe,covalent,extension,False,0.0,R3m,False,-0.035467995000001196,0.41007999999999994,Ge-Te,-1.7409000000000006,Ge-Te,False,0.41007999999999994,-1.7409000000000006,,ionic
extension_Ge_mp-32,mp-32,Ge,,extension,False,0.0,Fd-3m,True,,0.89558,Ge-Ge,-4.6450325,Ge-Ge,False,0.89558,-4.6450325,0.001517572108653,metallic
extension_H2CN2_mp-703527,mp-703527,H2CN2,covalent,extension,False,0.18741764774999492,Pbca,False,-0.12882059975000004,1.9431374999999997,C-N,-16.85848,C-N,False,1.9431374999999997,-16.85848,,covalent
extension_H2CN5_mp-1212563,mp-1212563,H2CN5,covalent,extension,True,0.1617986478124971,C2/c,False,-0.03585025687500032,1.29261,N-N,-13.471945000000002,N-N,True,1.29261,-13.471945000000002,,mixed
extension_H3Pd4_mp-1224413,mp-1224413,H3Pd4,,extension,True,0.013056976428570621,R-3m,True,-0.06352785660714387,0.14663249999999997,Pd-Pd,-1.0855452777777777,Pd-Pd,False,0.14663249999999997,-1.0855452777777777,,metallic
extension_H4N_mp-1238814,mp-1238814,H4N,,extension,True,0.32451140000000045,P-43m,True,0.045376278500000214,0.6754049999999999,H-N,-6.026227500000001,H-N,False,0.6754049999999999,-6.026227500000001,,metallic
extension_H9CN9_mp-1202455,mp-1202455,H9CN9,covalent,extension,False,0.15232914070175418,P-1,False,-0.13740640664473713,1.2739681818181818,N-N,-12.550152727272728,N-N,True,1.2739681818181818,-12.550152727272728,,mixed
extension_HC2N3_mp-1103408,mp-1103408,HC2N3,covalent,extension,True,0.28976179152776993,Cmc2_1,False,0.09954431479166577,0.9561437500000001,C-N,-10.810748750000002,C-N,False,0.9561437500000001,-10.810748750000002,,covalent
extension_HC2_mp-995184,mp-995184,HC2,,extension,True,0.1491960781249988,C2/m,True,0.04271132354166459,1.273672,C-C,-11.489056000000001,C-C,True,1.273672,-11.489056000000001,,metallic
extension_HC3_mp-995200,mp-995200,HC3,,extension,True,0.13767401546874858,P2_1/m,True,0.0578104495312477,1.2492987500000001,C-C,-11.57392625,C-C,True,1.2492987500000001,-11.57392625,,metallic
extension_HC6_mp-995202,mp-995202,HC6,,extension,True,0.08574633205357074,P-1,True,0.040110008660713604,1.2319617647058823,C-C,-11.562420000000001,C-C,True,1.2319617647058823,-11.562420000000001,,metallic
extension_HC_mp-995197,mp-995197,HC,covalent,extension,True,0.10980436656249992,C2/m,False,-0.04992276531250006,1.2661511111111112,C-C,-10.840891111111112,C-C,True,1.2661511111111112,-10.840891111111112,,mixed
extension_HN_mp-1224501,mp-1224501,HN,covalent,extension,True,0.1923862111458332,P-1,False,-0.0402263901041664,0.8490025000000001,N-N,-8.0912005,N-N,True,0.8490025000000001,-8.0912005,,mixed
extension_HN_mp-23922,mp-23922,HN,covalent,extension,False,0.16815524687499916,Pmna,False,-0.06445735437500044,1.8882212500000002,N-N,-19.14986,N-N,True,1.8882212500000002,-19.14986,,mixed
extension_HN_mp-720515,mp-720515,HN,covalent,extension,False,0.14784463833333383,P2_1/c,False,-0.08476796291666559,1.5928450000000003,N-N,-15.954958333333332,N-N,True,1.5928450000000003,-15.954958333333332,,mixed
extension_H_mp-730101,mp-730101,H2,,extension,False,0.0,P2_12_12_1,False,,0.9954324999999999,H-H,-5.12216,H-H,False,0.9954324999999999,-5.12216,0.0,covalent
extension_Hf3Pb_mp-1184772,mp-1184772,Hf3Pb,metallic,extension,True,0.0,I4/mmm,True,-0.07151459250000869,0.3286275,Hf-Hf,-1.3612833333333334,Hf-Pb,False,0.3286275,-1.3612833333333334,,metallic
extension_HfCd_mp-1007758,mp-1007758,HfCd,metallic,extension,False,0.0,P4/nmm,True,-0.09590878000000203,0.374115,Hf-Hf,-1.6811683333333332,Cd-Cd,False,0.374115,-1.6811683333333332,,metallic
extension_HfCr2_mp-569624,mp-569624,HfCr2,metallic,extension,False,0.10305479333333167,P6_3/mmc,True,0.10305479333333285,0.4564916666666665,Cr-Cr,-1.1713412499999998,Hf-Hf,False,0.4564916666666665,-1.1713412499999998,,metallic
extension_HfCu3_mp-1184704,mp-1184704,HfCu3,metallic,extension,True,0.07249532007622062,I4/mmm,True,-0.08976723500000006,0.17616142857142855,Cu-Hf,-0.7181792857142856,Cu-Hf,False,0.17616142857142855,-0.7181792857142856,,metallic
extension_HfMg15_mp-1023478,mp-1023478,HfMg15,metallic,extension,True,0.07120114031250013,P-6m2,True,0.07120114031250013,0.044042500000000005,Hf-Mg,-0.11638500000000002,Hf-Mg,False,0.044042500000000005,-0.11638500000000002,,metallic
extension_HfW2_mp-1224230,mp-1224230,HfW2,metallic,extension,True,0.2690691899999962,Fmmm,True,0.10028667166667067,0.49432062500000007,W-W,-2.59632,W-W,False,0.49432062500000007,-2.59632,,metallic
extension_Hf_mp-103,mp-103,Hf,,extension,False,0.0,P6_3/mmc,True,,0.3120744444444445,Hf-Hf,-1.1611572222222222,Hf-Hf,False,0.3120744444444445,-1.1611572222222222,0.0,metallic
extension_Hg3Pb_mp-1184700,mp-1184700,Hg3Pb,metallic,extension,True,0.06834607812499627,P6_3/mmc,True,0.06834607812499627,0.22555791666666666,Hg-Hg,-1.4190850000000002,Hg-Hg,False,0.22555791666666666,-1.4190850000000002,,metallic
extension_Hg3Sb_mp-977242,mp-977242,Hg3Sb,metallic,extension,True,0.12571606499999888,P6_3/mmc,True,0.12571606499999888,0.21458791666666666,Hg-Hg,-1.3609595833333332,Hg-Hg,False,0.21458791666666666,-1.3609595833333332,,metallic
extension_Hg5Pd2_mp-30721,mp-30721,Hg5Pd2,metallic,extension,False,0.03967810749999523,P4/mbm,True,-0.055587898928577725,0.23640925,Hg-Pd,-1.7270574999999997,Hg-Hg,False,0.23640925,-1.7270574999999997,,metallic
extension_Hg_mp-10861,mp-10861,Hg,,extension,False,0.0029604591666583246,P6/mmm,True,,0.1621692592592592,Hg-Hg,-0.9652014814814814,Hg-Hg,False,0.1621692592592592,-0.9652014814814814,0.0,metallic
extension_I_mp-23153,mp-23153,I,,extension,False,0.0,Cmce,False,,0.04443272727272727,I-I,-0.15037500000000004,I-I,False,0.04443272727272727,-0.15037500000000004,0.4981493205360377,ionic
extension_In2Te3_mp-1105025,mp-1105025,In2Te3,,extension,False,0.30775990697777544,I4mm,True,-0.13883929155555658,0.6032025,In-Te,-2.691625833333333,In-Te,False,0.6032025,-2.691625833333333,,metallic
extension_In7Cu10_mp-646039,mp-646039,In7Cu10,metallic,extension,False,0.0,C2/m,True,-0.04382247382353158,0.14161678571428574,Cu-In,-0.8071639285714288,Cu-In,False,0.14161678571428574,-0.8071639285714288,,metallic
extension_InNi_mp-20997,mp-20997,InNi,metallic,extension,False,0.09218754000000118,Pm-3m,True,-0.12101825999999605,0.27848999999999996,In-In,-1.7672466666666666,In-In,False,0.27848999999999996,-1.7672466666666666,,metallic
extension_InSn4_mp-1223653,mp-1223653,InSn4,metallic,extension,True,0.14784555200000327,Cmmm,True,0.14784555200000113,0.38671500000000003,In-In,-2.118535,In-In,False,0.38671500000000003,-2.118535,,metallic
extension_In_mp-1055994,mp-1055994,In,,extension,False,0.004489730000003078,I4/mmm,True,,0.21767333333333327,In-In,-1.1562266666666667,In-In,False,0.21767333333333327,-1.1562266666666667,2.7147074772549253e-05,metallic
extension_Ir3Ru_mp-974358,mp-974358,Ir3Ru,metallic,extension,True,0.0,I4/mmm,True,-0.04101984375000711,0.37673583333333327,Ir-Ir,-2.6658941666666665,Ir-Ir,False,0.37673583333333327,-2.6658941666666665,,metallic
extension_Ir4W_mp-1223666,mp-1223666,Ir4W,metallic,extension,True,0.2319650820000021,R-3m,True,-0.06465684299998883,0.39803000000000005,W-W,-2.8034966666666663,Ir-W,False,0.39803000000000005,-2.8034966666666663,,metallic
extension_IrPd_mp-1223675,mp-1223675,IrPd,metallic,extension,True,0.11000630500000597,R-3m,True,0.11000630500000597,0.3508466666666667,Ir-Ir,-2.993263333333333,Ir-Ir,False,0.3508466666666667,-2.993263333333333,,metallic
extension_Ir_mp-101,mp-101,Ir,,extension,False,0.0,Fm-3m,True,,0.34690166666666666,Ir-Ir,-2.4129766666666668,Ir-Ir,False,0.34690166666666666,-2.4129766666666668,0.0317410757159144,metallic
extension_K2O_exp_mp-971,mp-971,K2O,ionic,extension,False,0.0,Fm-3m,False,,0.10087,K-O,-0.8814033333333332,K-K,False,0.10087,-0.8814033333333332,0.0059497601892285,ionic
extension_K2O_theo_mp-1223784,mp-1223784,K2O,,extension,True,0.19996455333333385,P4/mmm,True,,0.13747,K-O,-0.37627666666666665,K-O,False,0.13747,-0.37627666666666665,0.0830658295487486,metallic
extension_K2S_exp_mp-1022,mp-1022,K2S,,extension,False,0.0,Fm-3m,False,,0.121235,K-S,-0.47445,K-K,False,0.121235,-0.47445,0.0,ionic
extension_K3Rb_mp-976115,mp-976115,K3Rb,metallic,extension,True,0.037403925187500686,P6_3/mmc,True,0.037403925187500686,0.0430775,K-Rb,-0.08817416666666666,K-Rb,False,0.0430775,-0.08817416666666666,,metallic
extension_KCl_exp_mp-23289,mp-23289,KCl,ionic,extension,False,0.07764382000000003,Pm-3m,False,,0.051030000000000006,Cl-K,-0.4078300000000001,K-K,False,0.051030000000000006,-0.4078300000000001,0.1374494860001613,ionic
extension_KF3_exp_mp-1544557,mp-1544557,KF3,ionic,extension,False,0.01249103906249971,P2_12_12_1,False,,0.31619937500000006,F-F,-0.9256362499999999,F-F,False,0.31619937500000006,-0.9256362499999999,0.4748512684483447,ionic
extension_KF3_theo_mp-2749823,mp-2749823,KF3,ionic,extension,True,0.011928009062500244,P2_1,False,,0.31190625,F-F,-0.924424375,F-F,False,0.31190625,-0.924424375,0.4732544016227181,ionic
extension_KMg15_mp-1023498,mp-1023498,KMg15,metallic,extension,True,0.10105966356250029,P-6m2,True,0.10105966356250029,0.0005754761904761903,Mg-Mg,-0.00944178571428571,Mg-Mg,False,0.0005754761904761903,-0.00944178571428571,,metallic
extension_KN2_anchor_mp-1071868,mp-1071868,KN2,,extension,False,1.1629511857777777,Cmc2_1,True,,1.049,N-N,-7.9888925,N-N,True,1.049,-7.9888925,0.0202267525996533,metallic
extension_KN2_poly_mp-1180757,mp-1180757,KN2,,extension,True,1.2293322591111107,Cmcm,True,,1.0209875,N-N,-7.415217499999999,N-N,True,1.0209875,-7.415217499999999,0.0410513619945196,metallic
extension_KN3_mp-827,mp-827,KN3,,extension,False,0.0,I4/mcm,False,-0.2211123337500016,1.888945,N-N,-18.49728,N-N,True,1.888945,-18.49728,,mixed
extension_KN3_theo_mp-636056,mp-636056,KN3,,extension,True,1.0369771337499998,I4/mcm,True,,2.8711200000000003,N-N,-22.874675,N-N,True,2.8711200000000003,-22.874675,0.0090377727621586,metallic
extension_KP15_mp-1211471,mp-1211471,KP15,,extension,True,0.0,P-1,False,-0.12333859552455273,0.926004318181818,P-P,-5.047327045454545,P-P,True,0.926004318181818,-5.047327045454545,,mixed
extension_KP_exp_mp-1058315,mp-1058315,KP,,extension,False,1.008041285,R-3m,True,,0.12541,P-P,-0.45330333333333334,K-P,False,0.12541,-0.45330333333333334,0.0190233753159224,metallic
extension_KP_theo_mp-1057787,mp-1057787,KP,,extension,True,1.0092306499999992,Immm,True,,0.10700000000000001,P-P,-0.46212666666666663,K-P,False,0.10700000000000001,-0.46212666666666663,0.0169705515717501,metallic
extension_Li2O_exp_mp-1960,mp-1960,Li2O,ionic,extension,False,0.0,Fm-3m,False,,0.23927125,Li-O,-2.0319875,Li-O,False,0.23927125,-2.0319875,0.0,ionic
extension_Li2O_theo_mp-755894,mp-755894,Li2O,ionic,extension,True,0.0843597108333336,Pnma,False,,0.22245916666666668,Li-O,-2.0369075,Li-O,False,0.22245916666666668,-2.0369075,0.0,ionic
extension_Li2S_exp_mp-1125,mp-1125,Li2S,,extension,False,0.061509288333333245,Pnma,False,,0.2846888888888889,Li-S,-2.0193583333333325,Li-S,False,0.2846888888888889,-2.0193583333333325,0.0,ionic
extension_Li2S_theo_mp-557142,mp-557142,Li2S,,extension,True,0.1749633300000002,P6_3/mmc,False,,0.33274125,Li-S,-2.190040625,Li-S,False,0.33274125,-2.190040625,0.0,ionic
extension_Li3Ca_mp-976075,mp-976075,Li3Ca,metallic,extension,True,0.06004755895833336,I4/mmm,True,0.045540925000000065,0.1651525,Li-Li,-0.6223124999999999,Li-Li,False,0.1651525,-0.6223124999999999,,metallic
extension_Li3N_exp_mp-2341,mp-2341,Li3N,,extension,False,0.003927161250000033,P6_3/mmc,False,,0.2587381818181818,Li-N,-1.8971577272727274,Li-N,False,0.2587381818181818,-1.8971577272727274,0.0,ionic
extension_LiCl_exp_mp-22905,mp-22905,LiCl,ionic,extension,False,0.02431463874999995,Fm-3m,False,,0.25579125,Cl-Li,-2.055395416666667,Cl-Li,False,0.25579125,-2.055395416666667,0.0,ionic
extension_LiCl_theo_mp-1185319,mp-1185319,LiCl,ionic,extension,True,0.0038527562499997003,P6_3mc,False,,0.38791875000000003,Cl-Li,-2.9687712500000005,Cl-Li,False,0.38791875000000003,-2.9687712500000005,0.0,ionic
extension_LiF_exp_mp-1138,mp-1138,LiF,ionic,extension,False,0.0,Fm-3m,False,,0.16924166666666665,F-Li,-1.933445,F-Li,False,0.16924166666666665,-1.933445,0.0001376636370579,ionic
extension_LiF_theo_mp-1009009,mp-1009009,LiF,ionic,extension,True,0.2875420599999998,Pm-3m,False,,0.1237325,F-Li,-1.34110875,F-Li,False,0.1237325,-1.34110875,0.0248605320451167,ionic
extension_LiN3_mp-2659,mp-2659,LiN3,,extension,False,0.0,C2/m,False,-0.20582152572916712,1.852305,N-N,-20.219385000000003,N-N,True,1.852305,-20.219385000000003,,mixed
extension_LiP5_exp_mp-2412,mp-2412,LiP5,,extension,False,0.007694938690475439,Pna2_1,False,,0.9037346428571428,P-P,-4.937614285714284,P-P,True,0.9037346428571428,-4.937614285714284,0.0026210623723999,mixed
extension_LiP5_mp-2412,mp-2412,LiP5,,extension,False,0.007694938690475439,Pna2_1,False,-0.23905247275793565,0.9037346428571428,P-P,-4.937614285714284,P-P,True,0.9037346428571428,-4.937614285714284,,mixed
extension_LiP5_mp-32760,mp-32760,LiP5,,extension,True,0.09630660601190577,Pna2_1,False,-0.1504408054365065,0.8771389285714287,P-P,-4.681099285714287,P-P,True,0.8771389285714287,-4.681099285714287,,mixed
extension_LiP5_theo_mp-32760,mp-32760,LiP5,,extension,True,0.09630660601190577,Pna2_1,False,,0.8771389285714287,P-P,-4.681099285714287,P-P,True,0.8771389285714287,-4.681099285714287,0.0063526076880377,mixed
extension_LiRh3_mp-1001787,mp-1001787,LiRh3,metallic,extension,False,0.0,Imm2,True,-0.146932781666667,0.17759124999999995,Rh-Rh,-1.5461,Li-Li,False,0.17759124999999995,-1.5461,,metallic
extension_LiS4_mp-1143546,mp-1143546,LiS4,,extension,True,0.21230688803125108,P1,False,-0.24543709558333263,0.9663214285714287,S-S,-5.6936928571428576,S-S,True,0.9663214285714287,-5.6936928571428576,,mixed
extension_Li_mp-1018134,mp-1018134,Li,,extension,False,0.0,R-3m,True,,0.08858814814814814,Li-Li,-0.6930862962962963,Li-Li,False,0.08858814814814814,-0.6930862962962963,0.0,metallic
extension_Mg15Ni_mp-1023622,mp-1023622,Mg15Ni,metallic,extension,True,0.07608314989583365,P-6m2,True,0.0473893378125001,0.0020425,Mg-Ni,-0.021317500000000003,Mg-Ni,False,0.0020425,-0.021317500000000003,,metallic
extension_Mg2Ge_mp-250,mp-250,Mg2Ge,metallic,extension,False,0.4831721600000005,Fd-3m,True,0.13927543333333267,0.18058,Ge-Ge,-0.503935,Ge-Ge,False,0.18058,-0.503935,,metallic
extension_Mg3Al_mp-978271,mp-978271,Mg3Al,metallic,extension,True,0.027507425520833628,Pm-3m,True,0.02186951125000025,0.0811675,Al-Mg,-0.32242249999999995,Al-Mg,False,0.0811675,-0.32242249999999995,,metallic
extension_Mg3Ru2_mp-625,mp-625,Mg3Ru2,metallic,extension,False,0.0,P4_132,True,-0.1251691264999991,0.5409325,Ru-Ru,-1.6132200000000003,Ru-Ru,True,0.5409325,-1.6132200000000003,,metallic
extension_Mg3Zr_mp-1094466,mp-1094466,Mg3Zr,metallic,extension,True,0.06476887374999984,P6_3/mmc,True,0.06476887374999984,0.2889416666666667,Zr-Zr,-0.397515,Zr-Zr,False,0.2889416666666667,-0.397515,,metallic
extension_Mg5Sc_mp-1185837,mp-1185837,Mg5Sc,metallic,extension,True,0.0599288583333335,R32,True,0.0489273033333338,0.09996666666666666,Sc-Sc,-0.12463083333333332,Mg-Sc,False,0.09996666666666666,-0.12463083333333332,,metallic
extension_Mg5Te_mp-1185828,mp-1185828,Mg5Te,,extension,True,0.22432475583333433,R32,True,-0.13286517861111088,0.010809999999999998,Mg-Te,-0.0917225,Mg-Te,False,0.010809999999999998,-0.0917225,,metallic
extension_MgAl2_mp-1102064,mp-1102064,MgAl2,metallic,extension,False,0.04160550583333311,I4_1/amd,True,0.02971320249999998,0.33633250000000003,Al-Al,-1.6067049999999998,Al-Al,False,0.33633250000000003,-1.6067049999999998,,metallic
extension_MgCd_mp-11307,mp-11307,MgCd,metallic,extension,False,0.0,Pmma,True,-0.09463182833333228,0.43618333333333337,Cd-Cd,-2.0469833333333334,Cd-Cd,False,0.43618333333333337,-2.0469833333333334,,metallic
extension_MgCl2_exp_mp-23210,mp-23210,MgCl2,ionic,extension,False,0.0,R-3m,False,,0.1312722222222222,Cl-Mg,-0.9344166666666666,Cl-Mg,False,0.1312722222222222,-0.9344166666666666,0.2882562614532282,ionic
extension_MgCl2_theo_mp-569626,mp-569626,MgCl2,ionic,extension,True,0.19913082333333376,Ama2,False,,0.147485,Cl-Mg,-1.009594,Cl-Mg,False,0.147485,-1.009594,0.1897792889610389,ionic
extension_MgF2_exp_mp-1072956,mp-1072956,MgF2,ionic,extension,False,0.0024727899999996694,Pnnm,False,,0.09009666666666667,F-Mg,-1.019186666666667,F-Mg,False,0.09009666666666667,-1.019186666666667,0.1329541913580247,ionic
extension_MgF2_theo_mp-1062842,mp-1062842,MgF2,ionic,extension,True,0.26364889999999974,Amm2,False,,0.08078714285714285,F-Mg,-0.8464957142857141,F-Mg,False,0.08078714285714285,-0.8464957142857141,0.1522125870253164,ionic
extension_MgIn2_mp-1077016,mp-1077016,MgIn2,metallic,extension,False,0.1897874227777776,Fd-3m,True,0.1391122588888901,0.42202999999999996,In-In,-1.8995066666666665,In-In,False,0.42202999999999996,-1.8995066666666665,,metallic
extension_MgO_exp_mp-549706,mp-549706,MgO,ionic,extension,False,0.11804199249999936,P6_3mc,False,,0.15724375000000002,Mg-O,-1.20249625,Mg-O,False,0.15724375000000002,-1.20249625,0.0811926159420289,ionic
extension_MgO_theo_mp-1009127,mp-1009127,MgO,ionic,extension,True,0.7484379050000003,Pm-3m,False,,0.08131,Mg-O,-0.61644,Mg-O,False,0.08131,-0.61644,0.2734667671568627,ionic
extension_MgPb2_mp-2016042,mp-2016042,MgPb2,metallic,extension,True,0.03419048000000657,C2/m,True,-0.04980135166666836,0.27202875000000004,Pb-Pb,-1.025245625,Pb-Pb,False,0.27202875000000004,-1.025245625,,metallic
extension_MgS_exp_mp-1315,mp-1315,MgS,,extension,False,0.0,Fm-3m,False,,0.12357,Mg-S,-0.74259,Mg-S,False,0.12357,-0.74259,0.2438097151210226,ionic
extension_MgS_theo_mp-13032,mp-13032,MgS,,extension,True,0.034344234999999834,F-43m,False,,0.20055,Mg-S,-1.10346,Mg-S,False,0.20055,-1.10346,0.1623993285784555,ionic
extension_MgTi_mp-1094346,mp-1094346,MgTi,metallic,extension,True,0.12570916333333226,P2_1/m,True,0.12570916333333315,0.42309200000000013,Ti-Ti,-0.7659155,Ti-Ti,False,0.42309200000000013,-0.7659155,,metallic
extension_MgTl3_mp-978262,mp-978262,MgTl3,metallic,extension,True,0.051357820833329626,P6_3/mmc,True,0.04286348374999527,0.2759925000000001,Tl-Tl,-1.3396566666666667,Tl-Tl,False,0.2759925000000001,-1.3396566666666667,,metallic
extension_Mg_mp-153,mp-153,Mg,,extension,False,0.0,P6_3/mmc,True,,0.0,Mg-Mg,0.0,Mg-Mg,False,0.0,0.0,,metallic
extension_Mn2O7_mp-28338,mp-28338,Mn2O7,,extension,False,0.3346113968981488,P2_1/c,False,,1.3609006249999998,Mn-O,-6.733875781249999,Mn-O,False,1.3609006249999998,-6.733875781249999,0.0256719581858589,covalent
extension_Mn4B_mp-1221769,mp-1221769,Mn4B,,extension,True,0.10306404682758696,F222,True,-0.1082091105689642,0.3919275000000001,B-Mn,-2.31863125,B-Mn,False,0.3919275000000001,-2.31863125,,metallic
extension_Mn4Ga_mp-1221812,mp-1221812,Mn4Ga,metallic,extension,True,0.1642719892413762,R-3m,True,0.05521550034482629,0.32904909090909085,Mn-Mn,-2.444783333333333,Ga-Ga,False,0.32904909090909085,-2.444783333333333,,metallic
extension_MnO2_mp-510408,mp-510408,MnO2,,extension,False,0.04644304472222238,P4_2/mnm,True,,0.44334999999999997,Mn-O,-3.0527033333333335,Mn-O,False,0.44334999999999997,-3.0527033333333335,0.0547872560450739,metallic
extension_Mn_mp-35,mp-35,Mn,,extension,False,0.0,I-43m,True,,,,-0.6082248421052634,Mn-Mn,False,,-0.6082248421052634,0.0410853020970309,metallic
extension_Mo2C_mp-1221498,mp-1221498,Mo2C,,extension,True,0.06276392999999914,P-3m1,True,-0.07628568666666762,0.5408466666666667,C-Mo,-3.5050199999999996,C-Mo,False,0.5408466666666667,-3.5050199999999996,,metallic
extension_MoPd2_mp-1206704,mp-1206704,MoPd2,metallic,extension,True,0.0,Immm,True,-0.07804413333333571,0.5227,Mo-Mo,-1.7520655555555555,Pd-Pd,False,0.5227,-1.7520655555555555,,metallic
extension_MoRu_mp-1221386,mp-1221386,MoRu,metallic,extension,True,0.09995914916666493,P-6m2,True,0.0654167566666608,0.3772466666666667,Mo-Mo,-1.3952200000000001,Mo-Mo,False,0.3772466666666667,-1.3952200000000001,,metallic
extension_Mo_mp-129,mp-129,Mo,,extension,False,0.0,Im-3m,True,,0.31132714285714286,Mo-Mo,-1.1059271428571427,Mo-Mo,False,0.31132714285714286,-1.1059271428571427,0.0139184506456336,metallic
extension_N2O_mp-1180473,mp-1180473,N2O,covalent,extension,False,0.2568286241666655,Pnma,False,-0.08601432833333433,2.3033475,N-N,-22.351802499999998,N-N,True,2.3033475,-22.351802499999998,,mixed
extension_N2_mp-1059834,mp-1059834,N2,,extension,True,1.100957405,Imma,True,,1.3533,N-N,-15.934345,N-N,False,1.3533,-15.934345,0.0159313000272787,metallic
extension_NO_mp-1180334,mp-1180334,NO,,extension,True,0.6216735074999997,P2_12_12_1,True,0.10740907874999994,1.8009975,N-O,-21.312325,N-O,False,1.8009975,-21.312325,,metallic
extension_Na2Cl_theo_mp-1077015,mp-1077015,Na2Cl,,extension,True,0.23910790120689684,Cmmm,True,,0.03769875,Na-Na,-0.19512772727272723,Cl-Na,False,0.03769875,-0.19512772727272723,0.0900729911056586,metallic
extension_Na2O_exp_mp-2352,mp-2352,Na2O,ionic,extension,False,0.0,Fm-3m,False,,0.119095,Na-O,-0.62085875,Na-O,False,0.119095,-0.62085875,0.0,ionic
extension_Na2O_theo_mp-1975297,mp-1975297,Na2O,ionic,extension,True,0.09812461166666742,C2/m,False,,0.12967142857142858,Na-O,-0.632035,Na-O,False,0.12967142857142858,-0.632035,0.0003408905228758,ionic
