compound_id,mp_id,formula,family,bond_type,is_metal,theoretical,energy_above_hull_eV_per_atom,formation_energy_per_atom,delta_icohp_antibond,delta_icobi_antibond
extension_KMg15_mp-1023498,mp-1023498,KMg15,extension,metallic,True,True,0.10105966356250029,0.10105966356250029,-0.015582001043749993,-0.0006128574499998999
extension_KP15_mp-1211471,mp-1211471,KP15,extension,,False,True,0.0,-0.12333859552455273,0.0020743198656249994,0.00013407385
extension_KP_exp_mp-1058315,mp-1058315,KP,extension,,True,False,1.008041285,0.47145372788690576,0.005974988625,-0.0010335127
extension_KP_theo_mp-1057787,mp-1057787,KP,extension,,True,True,1.0092306499999992,0.472643092886905,0.006197785025000001,1.255354999999997e-05
extension_Li2O_exp_mp-1960,mp-1960,Li2O,extension,ionic,False,False,0.0,-2.0615979138888885,0.010004354116666666,0.0014374664166666665
extension_Li2O_theo_mp-755894,mp-755894,Li2O,extension,ionic,False,True,0.0843597108333336,-1.9772382030555544,0.010004354116666666,0.0014374664166666665
extension_Li2S_exp_mp-1125,mp-1125,Li2S,extension,,False,False,0.061509288333333245,-1.4419439997222228,0.010578324966666665,0.0
extension_Li2S_theo_mp-557142,mp-557142,Li2S,extension,,False,True,0.1749633300000002,-1.3284899580555554,0.010578324966666665,0.0
extension_Li3Ca_mp-976075,mp-976075,Li3Ca,extension,metallic,True,True,0.06004755895833336,0.045540925000000065,0.01648120515,0.001452938875
extension_LiCl_exp_mp-22905,mp-22905,LiCl,extension,ionic,False,False,0.02431463874999995,-2.1164624016666664,0.03837928787499995,4.380250000000002e-06
extension_LiCl_theo_mp-1185319,mp-1185319,LiCl,extension,ionic,False,True,0.0038527562499997003,-2.1369242841666667,0.03837928787499995,4.380250000000002e-06
extension_LiF_exp_mp-1138,mp-1138,LiF,extension,ionic,False,False,0.0,-3.164395454166666,0.020503195800000002,0.0
extension_LiF_theo_mp-1009009,mp-1009009,LiF,extension,ionic,False,True,0.2875420599999998,-2.876853394166666,0.01767792105,0.0
extension_LiP5_exp_mp-2412,mp-2412,LiP5,extension,,False,False,0.007694938690475439,-0.23905247275793565,0.006622517841666667,0.0
extension_LiP5_mp-2412,mp-2412,LiP5,extension,,False,False,0.007694938690475439,-0.23905247275793565,0.006622517841666667,0.0
extension_LiP5_mp-32760,mp-32760,LiP5,extension,,False,True,0.09630660601190577,-0.1504408054365065,0.005219513741666668,0.0
extension_LiP5_theo_mp-32760,mp-32760,LiP5,extension,,False,True,0.09630660601190577,-0.1504408054365065,0.005219513741666668,0.0
extension_LiRh3_mp-1001787,mp-1001787,LiRh3,extension,metallic,True,False,0.0,-0.146932781666667,0.011772641624999924,0.0031106342000000995
extension_LiS4_mp-1143546,mp-1143546,LiS4,extension,,False,True,0.21230688803125108,-0.24543709558333263,-0.0165308165799999,0.0
extension_Mg15Ni_mp-1023622,mp-1023622,Mg15Ni,extension,metallic,True,True,0.07608314989583365,0.0473893378125001,-0.014277403096875094,-0.00117100869375
extension_Mg2Ge_mp-250,mp-250,Mg2Ge,extension,metallic,True,False,0.4831721600000005,0.13927543333333267,-0.0059810092833334,-0.0006748523
extension_Mg3Al_mp-978271,mp-978271,Mg3Al,extension,metallic,True,True,0.027507425520833628,0.02186951125000025,-0.009148024625000075,-0.00139525885
extension_Mg3Ru2_mp-625,mp-625,Mg3Ru2,extension,metallic,True,False,0.0,-0.1251691264999991,-0.00498877020000006,-0.00207616485
extension_Mg3Zr_mp-1094466,mp-1094466,Mg3Zr,extension,metallic,True,True,0.06476887374999984,0.06476887374999984,-0.0038175348749999753,-0.00034118705
extension_Mg5Sc_mp-1185837,mp-1185837,Mg5Sc,extension,metallic,True,True,0.0599288583333335,0.0489273033333338,-0.007118803200000083,-8.41086e-05
extension_Mg5Te_mp-1185828,mp-1185828,Mg5Te,extension,,True,True,0.22432475583333433,-0.13286517861111088,-0.013629113983333416,-0.0022194445333333333
extension_MgAl2_mp-1102064,mp-1102064,MgAl2,extension,metallic,True,False,0.04160550583333311,0.02971320249999998,-0.0001970645000000334,0.0
extension_MgCd_mp-11307,mp-11307,MgCd,extension,metallic,True,False,0.0,-0.09463182833333228,0.00028976324999995,-2.57809e-05
extension_MgCl2_exp_mp-23210,mp-23210,MgCl2,extension,ionic,False,False,0.0,-2.255453941666667,0.024610696633333328,-7.425566666666664e-06
extension_MgCl2_theo_mp-569626,mp-569626,MgCl2,extension,ionic,False,True,0.19913082333333376,-2.0563231183333333,0.03413082303333323,4.088033333333336e-06
extension_MgF2_exp_mp-1072956,mp-1072956,MgF2,extension,ionic,False,False,0.0024727899999996694,-3.814811965,0.021394098599999967,0.0
extension_MgF2_theo_mp-1062842,mp-1062842,MgF2,extension,ionic,False,True,0.26364889999999974,-3.553635855,0.021121787449999967,0.0
extension_MgIn2_mp-1077016,mp-1077016,MgIn2,extension,metallic,True,False,0.1897874227777776,0.1391122588888901,-0.0028766655833333665,-1.4016949999999996e-05
extension_MgO_exp_mp-549706,mp-549706,MgO,extension,ionic,False,False,0.11804199249999936,-2.9202671775000004,0.01126576702499995,0.002156199625
extension_MgO_theo_mp-1009127,mp-1009127,MgO,extension,ionic,False,True,0.7484379050000003,-2.2898712649999995,0.00459015532500005,0.002156199625
extension_MgPb2_mp-2016042,mp-2016042,MgPb2,extension,metallic,True,True,0.03419048000000657,-0.04980135166666836,-0.0065820115500001,-0.00064680795
extension_MgS_exp_mp-1315,mp-1315,MgS,extension,,False,False,0.0,-1.661984376249999,-0.0013212107500000514,0.0
extension_MgS_theo_mp-13032,mp-13032,MgS,extension,,False,True,0.034344234999999834,-1.6276401412499992,0.0001006639499999476,0.0
extension_MgTi_mp-1094346,mp-1094346,MgTi,extension,metallic,True,True,0.12570916333333226,0.12570916333333315,0.0006619668999999499,0.0
extension_MgTl3_mp-978262,mp-978262,MgTl3,extension,metallic,True,True,0.051357820833329626,0.04286348374999527,0.000314961974999975,0.0
extension_Mn2O7_mp-28338,mp-28338,Mn2O7,extension,,False,False,0.3346113968981488,-0.8804072191235627,0.01842492393888889,0.003412828994444444
extension_Mn4B_mp-1221769,mp-1221769,Mn4B,extension,,True,True,0.10306404682758696,-0.1082091105689642,0.0030404926400001003,0.00016616133
extension_Mn4Ga_mp-1221812,mp-1221812,Mn4Ga,extension,metallic,True,True,0.1642719892413762,0.05521550034482629,0.0031085662900000007,8.831393000000002e-05
extension_MnO2_mp-510408,mp-510408,MnO2,extension,,True,False,0.04644304472222238,-1.7760848793103463,0.014986249883333434,0.0017655465166667662
extension_Mo2C_mp-1221498,mp-1221498,Mo2C,extension,,True,True,0.06276392999999914,-0.07628568666666762,0.0013500889333333329,1.5937033333333333e-05
extension_MoPd2_mp-1206704,mp-1206704,MoPd2,extension,metallic,True,True,0.0,-0.07804413333333571,0.028318109833333435,0.00287395495
extension_MoRu_mp-1221386,mp-1221386,MoRu,extension,metallic,True,True,0.09995914916666493,0.0654167566666608,0.007548985449999999,0.000749566575
extension_Na2Cl_theo_mp-1077015,mp-1077015,Na2Cl,extension,,True,True,0.23910790120689684,-1.1609046559195402,0.024590627866666735,0.002077761883333333
extension_Na2O_exp_mp-2352,mp-2352,Na2O,extension,ionic,False,False,0.0,-1.4257386859195398,0.014882449816666666,0.003564374583333333
extension_Na2O_theo_mp-1975297,mp-1975297,Na2O,extension,ionic,False,True,0.09812461166666742,-1.3276140742528726,0.014863673566666666,0.003564374583333333
extension_Na3Hg_mp-1186050,mp-1186050,Na3Hg,extension,metallic,True,True,0.021215371458335852,-0.13042292937500122,0.0054222786124999995,0.0023927716874999998
extension_Na3In_mp-864758,mp-864758,Na3In,extension,metallic,True,True,0.040365352500000284,-0.09150885249999874,0.0049554487625001,0.0023927716874999998
extension_Na3Mg_mp-982637,mp-982637,Na3Mg,extension,metallic,True,True,0.09973374989585748,0.09973374989585748,-0.0011584989624999252,0.0009898016874999999
extension_Na3Si34_mp-1221235,mp-1221235,Na3Si34,extension,metallic,True,True,0.05178974374999967,0.0405419705405396,-0.0006385119756756757,-0.00015709442972972976
extension_NaP15_mp-1194653,mp-1194653,NaP15,extension,,False,False,0.0,-0.09604733279017807,0.001643941099999999,0.000199397640625
extension_NaP5_mp-31086,mp-31086,NaP5,extension,,False,False,0.009960415000000111,-0.2311929974801584,0.00042101056666666616,0.0005317270416666666
extension_NaS_exp_mp-409,mp-409,NaS,extension,,False,False,0.002286554999999524,-1.0019840564062494,0.003352935625000001,0.001595181125
extension_NaS_theo_mp-1180106,mp-1180106,NaS,extension,,False,True,1.0060650862499996,0.001794474843749505,0.019526059225,0.001595181125
extension_Nb3Ni_mp-999394,mp-999394,Nb3Ni,extension,metallic,True,True,0.21315346375000033,0.10147116499999953,0.0079795543375,0.001217832825
extension_Nb4Rh_mp-1220441,mp-1220441,Nb4Rh,extension,metallic,True,True,0.08011662799999897,-0.1236687819999986,0.00706099487999998,0.0010605257599999999
extension_NbCd3_mp-11309,mp-11309,NbCd3,extension,metallic,True,False,0.14487106500000024,0.14487106500000024,0.0,0.0
extension_NbO_anchor_mp-2692,mp-2692,NbO,extension,,True,False,0.7887604083333315,-1.4989005225000014,0.009810524775000001,0.0020753489249999996
extension_NbO_poly_mp-634965,mp-634965,NbO,extension,,True,True,0.8240059083333318,-1.4636550225000011,0.015006531175,0.002156199625
extension_NbP_anchor_mp-9830,mp-9830,NbP,extension,,True,False,0.6020631175000002,-0.38660015232142797,0.004470970775,0.0
extension_NbP_poly_mp-1220317,mp-1220317,NbP,extension,,True,True,0.6208620024999991,-0.36780126732142904,0.0023110225749999997,-2.40288e-05
extension_NbZn16_mp-640041,mp-640041,NbZn16,extension,metallic,True,False,0.0,-0.04627868882353091,0.0,0.0
extension_Ni3Mo_mp-11506,mp-11506,Ni3Mo,extension,metallic,True,False,0.0,-0.05244866624999922,0.0065536793749999996,0.0030562517375
extension_NiSb3_mp-1106023,mp-1106023,NiSb3,extension,metallic,True,False,0.01561135500000077,-0.12569948624999938,0.0017369476499999262,-0.0005427443125000748
extension_OsC_anchor_mp-7142,mp-7142,OsC,extension,,True,False,0.9160852612500001,0.9160852612500001,-0.0007128911499999996,0.00023591275000000005
extension_OsC_poly_mp-1009537,mp-1009537,OsC,extension,,True,True,1.4795162512500006,1.4795162512500006,-0.0020462470499999002,0.0005145154
extension_OsC_poly_mp-1009539,mp-1009539,OsC,extension,,True,True,1.3918186662499998,1.3918186662499998,-0.00904574805,0.00027671880000010004
extension_OsC_poly_mp-999308,mp-999308,OsC,extension,,True,True,0.9277737837499984,0.9277737837499984,-0.0052776034,-0.0004870002499999999
extension_P4Se5_mp-2447,mp-2447,P4Se5,extension,covalent,False,False,0.00974189644444401,-0.07269891635747348,-0.00041605528888888875,0.0
extension_PW3_mp-1209828,mp-1209828,PW3,extension,,True,True,0.057999603124997634,-0.12412992886905272,0.0022525074875,4.880925000000002e-06
extension_Pb2Au_mp-22795,mp-22795,Pb2Au,extension,metallic,True,False,0.0,-0.08921331333333644,0.010483316366666601,0.0
extension_PbAu3_mp-982246,mp-982246,PbAu3,extension,metallic,True,True,0.081645635000001,0.028900653437503365,6.789102499997479e-05,-0.0001136382999999
extension_Rb2O_exp_mp-1394,mp-1394,Rb2O,extension,ionic,False,False,0.0031695866666665573,-1.1299987866666665,0.010162228249999999,0.0024093500166666665
extension_Rb2O_theo_mp-2023482,mp-2023482,Rb2O,extension,ionic,False,True,0.047853428888886995,-1.0192492748611117,0.00482462335,0.0024093500166666665
extension_Rb3In_mp-974948,mp-974948,Rb3In,extension,metallic,True,True,0.16634191892045447,0.10907340770833374,0.00011018447500010017,0.00109336905
extension_Rb3Li_mp-974938,mp-974938,Rb3Li,extension,metallic,True,True,0.14514899354166677,0.14514899354166677,0.0034077458250000997,0.00109336905
extension_Rb3P11_mp-1173444,mp-1173444,Rb3P11,extension,,True,True,0.27383845571428367,-0.043510536683672996,-0.0009159838392856154,0.00015769930714285712
extension_Rb3P_mp-974822,mp-974822,Rb3P,extension,,False,True,0.11857260520833357,-0.06112599428571386,-0.0017933616374999004,0.00109336905
extension_RbCl_exp_mp-23299,mp-23299,RbCl,extension,ionic,False,False,0.02977404000000128,-2.2150984737499986,0.026914439174999954,0.00073329295
